Row_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_id,Category,Sub_Category,Product_Name,Sales
754,7/4/2017,9/4/2017,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976
755,7/12/2016,12/12/2016,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92
756,18/09/2017,22/09/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438
757,29/12/2015,2/1/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56
758,29/12/2015,2/1/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,119.8
759,23/07/2018,28/07/2018,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128
760,18/09/2018,22/09/2018,Standard Class,BF-11020,Barry Franz�sisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",22.72
761,31/08/2016,5/9/2016,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,10003441,Office Supplies,Paper,Xerox 226,58.32
762,3/11/2018,7/11/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,10004484,Office Supplies,Labels,Avery 476,12.39
763,8/2/2016,13/02/2016,Standard Class,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982
764,13/01/2015,15/01/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,10001990,Office Supplies,Envelopes,Staple envelope,11.36
765,13/01/2015,15/01/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94
766,13/01/2015,15/01/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74
767,13/01/2015,15/01/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,10004187,Office Supplies,Binders,3-ring staple pack,5.64
768,13/01/2015,15/01/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
769,14/05/2015,20/05/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88
770,19/05/2017,24/05/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96
771,30/01/2018,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28
772,30/01/2018,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,10004614,Technology,Phones,AT&T 841000 Phone,207
773,30/01/2018,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35
774,30/01/2018,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71
775,30/01/2018,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3
776,30/01/2018,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58
777,29/06/2015,6/7/2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76
778,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008
779,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,10000157,Office Supplies,Paper,Xerox 191,59.94
780,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,10001947,Office Supplies,Paper,Xerox 1974,23.92
781,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,10003657,Office Supplies,Paper,Xerox 1927,4.28
782,3/10/2016,6/10/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07
783,3/10/2016,6/10/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,10002167,Technology,Accessories,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive,24
784,3/10/2016,6/10/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49
785,3/10/2016,6/10/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984
786,23/05/2016,28/05/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69
787,17/03/2018,21/03/2018,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
788,12/12/2016,16/12/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928
789,26/06/2016,30/06/2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96
790,26/06/2016,30/06/2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42
791,26/06/2016,30/06/2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2 X 11",43.04
792,26/06/2016,30/06/2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94
793,20/05/2017,20/05/2017,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96
794,20/09/2015,26/09/2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,10001569,Office Supplies,Labels,Avery 499,9.96
795,20/09/2015,26/09/2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72
796,21/09/2018,26/09/2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,10000546,Office Supplies,Binders,Avery Durable Binders,20.16
797,24/12/2016,26/12/2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,10000176,Office Supplies,Paper,Xerox 1887,132.79
798,24/12/2016,26/12/2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,10002365,Office Supplies,Paper,Xerox 1967,12.96
799,24/12/2016,26/12/2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56
800,27/11/2016,3/12/2016,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92
801,20/02/2018,23/02/2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,10004090,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock,22.23
802,20/02/2018,23/02/2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -�speaker phone,215.968
803,18/08/2017,23/08/2017,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32
804,12/3/2017,17/03/2017,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,10003953,Office Supplies,Paper,Xerox 218,12.96
805,22/04/2018,24/04/2018,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
806,1/11/2015,7/11/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176
807,1/11/2015,7/11/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,10001795,Technology,Phones,ClearOne CHATAttach 160 -�speaker phone,1983.968
808,3/2/2016,5/2/2016,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4
809,3/2/2016,5/2/2016,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,149.97
810,13/10/2015,15/10/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,10003190,Office Supplies,Art,Newell 32,11.52
811,13/10/2015,15/10/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,10002903,Furniture,Tables,Bevis Round Bullnose 29 High Table Top,1298.55
812,13/10/2015,15/10/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92
813,13/10/2015,15/10/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78
814,14/05/2018,14/05/2018,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
815,14/05/2018,14/05/2018,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93
816,20/03/2016,23/03/2016,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,10000061,Office Supplies,Paper,Xerox 205,51.84
817,15/09/2017,19/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10003651,Office Supplies,Paper,Xerox 1968,5.344
818,28/06/2015,2/7/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10000304,Office Supplies,Paper,Xerox 1995,41.472
819,28/06/2015,2/7/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168
820,28/06/2015,2/7/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465
821,28/06/2015,2/7/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086
822,28/06/2015,2/7/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,10003395,Office Supplies,Paper,Xerox 1941,335.52
823,20/06/2018,27/06/2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97
824,20/06/2018,27/06/2018,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,10003223,Office Supplies,Labels,Avery 508,9.82
825,9/5/2015,15/05/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8
826,9/5/2015,15/05/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97
827,21/08/2018,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35
828,21/08/2018,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24
829,21/08/2018,28/08/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
830,16/06/2018,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96
831,16/06/2018,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
832,16/06/2018,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,10001557,Technology,Phones,Pyle PMP37LED,191.98
833,16/06/2018,21/06/2018,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,10002085,Technology,Phones,Clarity 53712,65.99
834,23/07/2017,27/07/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216
835,23/07/2017,27/07/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696
836,23/07/2017,27/07/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475
837,8/9/2015,13/09/2015,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184
838,4/11/2018,11/11/2018,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4� x 11�",9.664
839,7/3/2017,12/3/2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072
840,20/11/2016,25/11/2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45
841,20/11/2016,25/11/2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,10002578,Office Supplies,Art,Newell 335,11.52
842,20/11/2016,25/11/2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,10001519,Furniture,Bookcases,OSullivan 3-Shelf Heavy-Duty Bookcases,186.048
843,7/11/2017,9/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44
844,7/11/2017,9/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976
845,7/11/2017,9/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36
846,7/11/2017,9/11/2017,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,10004093,Office Supplies,Labels,Avery 486,14.62
847,13/10/2016,17/10/2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,10001552,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72
848,13/10/2016,17/10/2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94
849,1/1/2018,6/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,10003878,Furniture,Furnishings,"Linden 10 Round Wall Clock, Black",48.896
850,7/2/2015,12/2/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36
851,20/06/2017,25/06/2017,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16
852,20/06/2017,25/06/2017,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,10001870,Office Supplies,Paper,Xerox 202,38.88
853,28/05/2017,4/6/2017,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88
854,19/02/2017,24/02/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,10004090,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock,44.46
855,19/02/2017,24/02/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94
856,3/8/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,10001019,Office Supplies,Paper,Xerox 1884,39.96
857,3/8/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3
858,3/8/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,10003221,Office Supplies,Storage,Staple magnet,21.36
859,10/4/2018,15/04/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4 x 5 Forms per Page",7.61
860,10/4/2018,15/04/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16
861,9/6/2015,16/06/2015,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,10001225,Office Supplies,Supplies,Staple remover,7.36
862,9/6/2015,16/06/2015,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1
863,5/1/2017,7/1/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,10001714,Technology,Accessories,Logitech�MX Performance Wireless Mouse,191.472
864,5/1/2017,7/1/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,10003958,Office Supplies,Art,Newell 337,5.248
865,5/1/2017,7/1/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,10002923,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",59.184
866,10/1/2015,15/01/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,10004272,Office Supplies,Labels,Avery 482,2.89
867,10/1/2015,15/01/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,10000965,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,51.94
868,29/09/2017,2/10/2017,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,10004853,Office Supplies,Labels,Avery 483,15.936
869,6/4/2015,10/4/2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91
870,3/9/2017,5/9/2017,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47
871,3/9/2017,5/9/2017,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,10002496,Technology,Phones,Cisco SPA301,280.782
872,19/10/2016,20/10/2016,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44
873,10/12/2015,15/12/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,10004470,Office Supplies,Paper,"Adams Write n Stick Phone Message Book, 11 X 5 1/4, 200 Messages",11.36
874,10/12/2015,15/12/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,10000315,Office Supplies,Binders,Poly Designer Cover & Back,106.344
875,25/08/2018,29/08/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South,10001790,Office Supplies,Paper,Xerox 1910,192.16
876,17/01/2017,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49",322.59
877,17/01/2017,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99
878,17/01/2017,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97
879,17/09/2015,21/09/2015,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Light Blue",5.892
880,30/11/2018,2/12/2018,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,10003984,Office Supplies,Binders,Lock-Up Easel Spel-Binder,68.472
881,30/11/2018,2/12/2018,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9
882,9/10/2016,13/10/2016,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84
883,23/12/2018,23/12/2018,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48
884,22/10/2017,24/10/2017,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4
885,29/04/2015,4/5/2015,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46
886,25/04/2016,28/04/2016,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944
887,26/06/2018,2/7/2018,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76
888,14/10/2018,19/10/2018,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8 X 11",37.66
889,9/12/2015,16/12/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,10003845,Office Supplies,Paper,Xerox 1987,34.68
890,20/06/2018,26/06/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,149.95
891,20/06/2018,26/06/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312
892,26/06/2018,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6 x 9 Assorted Colors, Gregg Ruled",4.54
893,26/06/2018,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
894,26/06/2018,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92
895,10/11/2017,12/11/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82
